transaction_id,date,customer_id,items,items_count,total_value,marketing_channel,has_promo
2619,2025-07-27,21,1012;1024;1003,3,5.42,email,0
2620,2025-07-27,247,1028;1026;1009;1001;1029;1025;1016;1030,8,25.16,email,0
2621,2025-07-27,76,1030;1022,2,15.06,email,0
2622,2025-07-27,36,1018;1009;1016;1014,4,4.97,social,0
2623,2025-07-27,125,1002;1016;1020;1024;1014;1019,6,12.93,none,1
2624,2025-07-27,279,1028;1021;1003;1030,4,21.46,email,0
2625,2025-07-27,260,1006;1005;1004;1020,4,7.92,none,0
2626,2025-07-27,238,1018;1009;1012;1030,4,11.6,none,0
2627,2025-07-27,277,1019;1010;1029;1020,4,9.9,email,1
2628,2025-07-27,38,1019;1025,2,5.13,none,1
2629,2025-07-27,8,1007,1,1.26,none,1
2630,2025-07-27,243,1001;1026;1004,3,5.8,none,1
2631,2025-07-27,219,1028;1019;1024,3,9.46,social,0
2632,2025-07-27,134,1028;1021,2,11.05,none,0
2633,2025-07-27,152,1018;1010;1003;1013;1016,5,7.92,none,0
2634,2025-07-27,95,1023;1024;1025,3,7.36,social,0
2635,2025-07-27,89,1014;1010,2,2.26,email,1
2636,2025-07-27,280,1002;1014;1003;1004,4,7.36,social,0
2637,2025-07-27,127,1018;1020,2,4.5,none,1
2638,2025-07-27,75,1025;1001;1004,3,6.13,none,0
2639,2025-07-27,151,1020;1022,2,10.68,none,0
2640,2025-07-27,295,1006;1005;1008;1020,4,7.78,none,0
2641,2025-07-27,103,1008;1029,2,4.97,none,0
2642,2025-07-27,63,1012;1010,2,2.74,none,0
2643,2025-07-27,6,1012;1025,2,3.45,none,0
2644,2025-07-27,107,1027;1023;1006;1012;1021,5,15.64,none,0
2645,2025-07-27,90,1027;1025,2,5.11,none,0
2646,2025-07-27,236,1028;1013;1029,3,7.43,none,1
2647,2025-07-27,41,1018;1016;1007,3,4.62,none,0
2648,2025-07-27,143,1021;1008;1030,3,17.63,none,0
2649,2025-07-27,148,1002;1013;1001,3,5.05,social,1
2650,2025-07-27,79,1028,1,3.8,social,0
2651,2025-07-27,271,1018;1017;1016;1025;1015;1019,6,11.1,social,0
2652,2025-07-27,60,1009;1027;1026;1025,4,7.76,none,1
2653,2025-07-27,94,1003;1015,2,2.75,none,1
2654,2025-07-27,232,1027;1004;1025,3,6.38,none,1
2655,2025-07-27,270,1017;1007,2,2.86,none,0
2656,2025-07-28,67,1028;1012,2,5.14,email,0
2657,2025-07-28,122,1002;1027;1007;1008;1005,5,9.43,social,0
2658,2025-07-28,147,1011;1018;1008,3,4.4,social,0
2659,2025-07-28,63,1018;1017;1016;1001,4,6.35,none,0
2660,2025-07-28,283,1030;1004,2,9.08,social,1
2661,2025-07-28,131,1006;1022,2,7.53,email,0
2662,2025-07-28,86,1009;1021;1022,3,14.52,email,0
2663,2025-07-28,83,1028;1029;1030,3,13.5,none,1
2664,2025-07-28,68,1002;1001;1024;1004;1003,5,10.2,social,0
2665,2025-07-28,196,1023;1013;1024,3,6.73,social,0
2666,2025-07-28,183,1002;1026;1001;1025;1003;1004,6,13.41,email,0
2667,2025-07-28,115,1006;1007;1005,3,3.32,none,0
2668,2025-07-28,146,1028;1017;1027;1026;1025;1012,6,12.61,email,1
2669,2025-07-28,101,1018,1,1.07,email,1
2670,2025-07-28,52,1025;1019;1001;1003,4,9.56,none,0
2671,2025-07-28,31,1002;1026;1001;1025;1030,5,17.83,email,0
2672,2025-07-28,64,1007;1013,2,2.47,none,1
2673,2025-07-28,274,1028;1004;1029;1030,4,17.36,none,0
2674,2025-07-28,11,1003,1,1.69,none,1
2675,2025-07-28,67,1029,1,2.65,none,1
2676,2025-07-28,10,1028;1027;1026;1025;1021;1022,6,25.99,none,0
2677,2025-07-28,150,1002;1016;1004;1003;1019,5,11.6,none,0
2678,2025-07-28,130,1017;1027,2,4.32,email,0
2679,2025-07-28,180,1030;1021;1024;1022,4,24.43,none,0
2680,2025-07-28,256,1019;1021;1024;1022,4,19.52,email,0
2681,2025-07-28,104,1007;1001;1026,3,6.71,none,0
2682,2025-07-28,118,1028;1016;1030,3,13.15,social,1
2683,2025-07-28,238,1027;1026;1025,3,8.33,none,0
2684,2025-07-28,133,1017;1004;1014;1005,4,5.08,email,1
2685,2025-07-28,167,1023,1,3.13,social,0
2686,2025-07-28,269,1018;1017;1007;1013;1021,5,10.71,social,1
2687,2025-07-28,156,1024;1015;1019;1021;1022,5,18.2,none,1
2688,2025-07-28,93,1017;1020;1013;1015;1019;1008,6,13.39,email,0
2689,2025-07-28,278,1012;1026;1025,3,6.67,social,0
2690,2025-07-28,14,1007;1021;1024;1020,4,14.98,none,0
2691,2025-07-28,278,1013;1021;1024;1030,4,19.3,none,0
2692,2025-07-28,243,1030;1017;1026;1020,4,14.33,social,1
2693,2025-07-28,129,1011;1019;1024;1022,4,13.59,email,0
2694,2025-07-28,155,1019;1016;1015,3,6.52,none,0
2695,2025-07-28,281,1010;1026;1025,3,6.73,none,0
2696,2025-07-28,271,1028;1018;1017;1024;1015;1016,6,11.37,none,0
2697,2025-07-29,285,1009;1013;1021;1014,4,10.62,social,0
2698,2025-07-29,155,1012;1008;1026;1020,4,10.56,social,0
2699,2025-07-29,201,1029;1016;1026,3,8.19,email,0
2700,2025-07-29,219,1029;1030,2,9.69,none,1
2701,2025-07-29,244,1026;1003;1004,3,7.25,none,0
2702,2025-07-29,222,1017;1023;1025;1019;1015;1006;1016,7,11.83,social,1
2703,2025-07-29,264,1011;1003;1010,3,3.87,email,1
2704,2025-07-29,50,1016;1008,2,3.13,none,1
2705,2025-07-29,261,1018;1015,2,2.2,email,0
2706,2025-07-29,14,1014,1,1.08,none,1
2707,2025-07-29,86,1017;1013;1001,3,4.75,none,0
2708,2025-07-29,143,1018;1010;1004;1006;1008;1005,6,7.83,social,1
2709,2025-07-29,245,1019;1004;1003,3,7.57,none,0
2710,2025-07-29,96,1021;1030,2,12.96,social,1
2711,2025-07-29,275,1017;1008,2,3.25,social,0
2712,2025-07-29,279,1011;1027;1014;1030,4,14.0,social,0
2713,2025-07-29,224,1018;1011;1026;1015,4,6.02,social,1
2714,2025-07-29,28,1006;1017;1018,3,3.39,none,0
2715,2025-07-29,85,1028;1025,2,5.91,none,0
2716,2025-07-29,93,1017;1019;1015;1016;1030,5,13.57,social,1
2717,2025-07-29,169,1015,1,1.05,email,0
2718,2025-07-29,11,1028;1011;1016;1013,4,7.19,none,1
2719,2025-07-29,263,1011;1024;1020,3,7.51,none,0
2720,2025-07-29,287,1006;1026;1005,3,5.0,none,0
2721,2025-07-29,5,1028;1006;1007;1025,4,7.28,email,1
2722,2025-07-29,55,1017;1020;1025;1021;1022,5,21.36,email,0
2723,2025-07-29,55,1018;1017,2,2.14,none,1
2724,2025-07-29,263,1017;1019;1011;1013;1012;1022,6,15.61,none,0
2725,2025-07-29,229,1030,1,7.58,social,1
2726,2025-07-29,172,1028;1009;1029;1003,4,9.46,social,0
2727,2025-07-29,220,1004;1007;1026;1005,4,6.94,email,1
2728,2025-07-29,275,1027;1025,2,4.59,none,1
2729,2025-07-29,134,1026;1020;1001;1003;1022,5,15.55,none,1
2730,2025-07-29,1,1027;1024,2,5.12,none,0
2731,2025-07-29,196,1018;1016,2,3.08,none,0
2732,2025-07-29,298,1002;1017;1027;1026;1015;1008;1022,7,19.23,none,0
2733,2025-07-29,250,1028;1029;1030,3,15.29,social,0
2734,2025-07-29,288,1016,1,1.93,email,0
2735,2025-07-29,210,1011;1006;1013;1008,4,5.65,none,0
2736,2025-07-29,128,1026;1025,2,5.33,none,0
2737,2025-07-29,8,1029;1003,2,5.0,none,0
2738,2025-07-29,132,1025;1013;1001;1030,4,12.87,none,1
2739,2025-07-29,263,1019;1007,2,5.08,none,0
2740,2025-07-29,67,1008;1025,2,4.04,social,0
2741,2025-07-29,247,1009;1016,2,2.59,none,0
2742,2025-07-29,106,1018;1026;1025,3,6.48,none,0
2743,2025-07-29,87,1017;1021;1022;1030,4,23.63,email,0
2744,2025-07-29,293,1028;1029;1030,3,15.29,social,0
2745,2025-07-29,275,1007;1005,2,2.4,social,0
2746,2025-07-29,80,1028;1029,2,6.84,none,0
2747,2025-07-29,69,1016;1003;1015;1019;1022,5,15.09,social,0
2748,2025-07-29,1,1004;1014;1005,3,4.16,email,0
2749,2025-07-29,114,1021;1020,2,11.32,none,0
2750,2025-07-29,104,1009;1008;1005,3,3.2,none,1
2751,2025-07-29,112,1028;1030;1029;1015;1019;1005,6,20.74,social,0
2752,2025-07-29,92,1018;1027;1020;1024;1007;1019,6,15.42,none,0
2753,2025-07-29,213,1029;1022;1025,3,11.76,none,0
2754,2025-07-29,219,1016;1020;1004;1015;1019;1005,6,13.52,none,0
2755,2025-07-29,178,1024;1029;1030,3,13.61,email,0
2756,2025-07-29,113,1006;1007;1008,3,4.39,none,0
2757,2025-07-29,268,1018;1009;1021,3,9.06,none,0
2758,2025-07-29,92,1020;1011;1015;1006,4,7.36,none,0
2759,2025-07-29,175,1006;1008;1022,3,7.6,none,1
2760,2025-07-29,265,1026;1025,2,5.33,none,0
2761,2025-07-29,244,1021;1004,2,7.47,none,1
2762,2025-07-29,146,1002;1010;1007;1003,4,6.27,none,1
2763,2025-07-29,170,1007,1,1.31,none,1
2764,2025-07-29,247,1028;1029,2,6.84,none,0
2765,2025-07-29,292,1028;1007,2,5.34,social,0
2766,2025-07-29,24,1016;1007;1014,3,4.7,none,0
2767,2025-07-30,56,1023;1029,2,6.17,none,0
2768,2025-07-30,77,1025;1004,2,4.18,social,0
2769,2025-07-30,36,1019;1014;1015,3,4.76,none,1
2770,2025-07-30,160,1002;1024,2,4.22,none,0
2771,2025-07-30,159,1026;1025,2,5.33,none,0
2772,2025-07-30,279,1028;1017;1023;1019;1021,5,15.49,email,1
2773,2025-07-30,230,1021;1020,2,11.32,none,0
2774,2025-07-30,265,1012;1023;1029;1030,4,15.96,email,0
2775,2025-07-30,62,1006;1026;1025,3,5.85,social,1
2776,2025-07-30,2,1002;1007;1005,3,4.5,none,0
2777,2025-07-30,286,1025;1026;1015,3,6.38,email,0
2778,2025-07-30,201,1021;1001;1020,3,13.27,none,0
2779,2025-07-30,99,1024,1,2.12,none,0
2780,2025-07-30,46,1014;1026;1025,3,6.56,none,0
2781,2025-07-30,253,1020,1,3.28,none,1
2782,2025-07-30,42,1002;1019;1023;1015,4,9.82,none,0
2783,2025-07-30,7,1028;1018;1029;1003;1008;1030,6,16.64,email,1
2784,2025-07-30,287,1002;1018;1024;1015;1019,5,9.22,none,1
2785,2025-07-30,248,1026;1009;1027;1013,4,8.36,none,0
2786,2025-07-30,73,1011;1012;1021;1029,4,12.95,none,0
2787,2025-07-30,252,1028;1005;1029;1030,4,16.15,email,0
2788,2025-07-30,20,1016;1026;1009;1011;1019,5,8.62,social,1
2789,2025-07-30,131,1019;1024,2,5.66,none,0
2790,2025-07-30,90,1028;1004,2,5.43,social,1
2791,2025-07-30,25,1007;1018;1013,3,4.17,email,0
2792,2025-07-30,280,1002;1001;1029;1025;1004,5,11.27,social,0
2793,2025-07-30,106,1027;1029;1030,3,13.72,social,1
2794,2025-07-30,150,1028;1006;1014;1003,4,7.91,social,0
2795,2025-07-30,227,1027;1003;1011;1013;1012,5,9.1,none,0
2796,2025-07-30,225,1008;1007;1021,3,10.72,email,0
2797,2025-07-30,105,1020;1004;1015;1021;1022,5,21.05,social,0
2798,2025-07-30,156,1002;1004,2,3.58,none,1
2799,2025-07-30,10,1017;1010;1013;1006;1008;1005,6,7.91,none,0
2800,2025-07-30,233,1012;1014;1010,3,3.97,social,0
2801,2025-07-30,60,1023;1021;1022,3,16.99,none,0
2802,2025-07-30,202,1025;1016;1030,3,11.38,none,1
2803,2025-07-30,276,1023;1021;1003,3,12.34,email,0
2804,2025-07-30,134,1007;1014;1006;1008;1005,5,5.76,none,1
2805,2025-07-30,241,1002;1026;1009;1025;1004;1006,6,11.08,email,0
2806,2025-07-30,117,1026;1008;1024,3,6.87,none,1
2807,2025-07-30,90,1004;1008;1005,3,4.86,social,0
